purchase_id,customer_id,product_id,quantity,purchase_date,store,name,city,signup_date,product_name,category,price,total_price
T1253,C065,P001,3,2023-07-28 16:00:00,Store A,Patricia Anderson,Portland,2023-07-12,Laptop,Electronics,102.12,306.36
T1254,C067,P027,1,2023-07-28 20:00:00,Store C,Quinn Martinez,Seattle,2023-07-18,Curtains,Home & Garden,37.36,37.36
T1255,C087,P046,2,2023-07-29 00:00:00,Store B,Alice Rodriguez,Los Angeles,2023-09-16,Water Bottle,Sports,187.65,375.3
T1256,C085,P008,1,2023-07-29 04:00:00,Store C,Ian Patel,Portland,2023-09-10,Webcam,Electronics,1242.77,1242.77
T1257,C100,P046,2,2023-07-29 08:00:00,Store B,Eric Davis,Seattle,2023-10-25,Water Bottle,Sports,187.65,375.3
T1258,C031,P042,1,2023-07-29 12:00:00,Store A,George Martinez,San Francisco,2023-04-01,Dumbbells,Sports,283.86,283.86
T1259,C026,P017,1,2023-07-29 16:00:00,Store C,Oscar Brown,Los Angeles,2023-03-17,Socks,Clothing,89.08,89.08
T1260,C087,P009,2,2023-07-29 20:00:00,Store C,Alice Rodriguez,Los Angeles,2023-09-16,USB Cable,Electronics,572.28,1144.56
T1261,C078,P006,1,2023-07-30 00:00:00,Store B,Diana Garcia,Seattle,2023-08-20,Smartphone,Electronics,94.23,94.23
T1262,C051,P043,1,2023-07-30 04:00:00,Store C,Fiona Miller,Sacramento,2023-05-31,Tennis Racket,Sports,311.68,311.68
T1263,C021,P025,1,2023-07-30 08:00:00,Store A,Hannah Brown,San Francisco,2023-03-02,Plant Pot,Home & Garden,92.19,92.19
T1264,C023,P039,1,2023-07-30 12:00:00,Store C,Eric Chen,Portland,2023-03-08,Poetry,Books,21.2,21.2
T1265,C096,P049,1,2023-07-30 16:00:00,Store C,Hannah Brown,San Francisco,2023-10-13,Bicycle,Sports,71.3,71.3
T1266,C041,P028,1,2023-07-30 20:00:00,Store B,Fiona Lee,Seattle,2023-05-01,Pillow,Home & Garden,22.22,22.22
T1267,C057,P033,4,2023-07-31 00:00:00,Store C,Ian Chen,Seattle,2023-06-18,Biography,Books,16.93,67.72
T1268,C046,P037,1,2023-07-31 04:00:00,Store B,Eric Patel,Los Angeles,2023-05-16,Travel Guide,Books,38.58,38.58
T1269,C060,P009,1,2023-07-31 08:00:00,Store B,Alice Brown,Portland,2023-06-27,USB Cable,Electronics,572.28,572.28
T1270,C019,P018,1,2023-07-31 12:00:00,Store C,Ian Kim,Portland,2023-02-24,Dress,Clothing,90.28,90.28
T1271,C074,P021,1,2023-07-31 16:00:00,Store A,Teresa Wilson,San Diego,2023-08-08,Coffee Maker,Home & Garden,293.12,293.12
T1272,C019,P002,4,2023-07-31 20:00:00,Store B,Ian Kim,Portland,2023-02-24,Mouse,Electronics,725.12,2900.48
T1273,C091,P043,1,2023-08-01 00:00:00,Store C,Alice Davis,Seattle,2023-09-28,Tennis Racket,Sports,311.68,311.68
T1274,C046,P038,4,2023-08-01 04:00:00,Store B,Eric Patel,Los Angeles,2023-05-16,Self-Help,Books,36.41,145.64
T1275,C075,P040,1,2023-08-01 08:00:00,Store A,Alice Wilson,Los Angeles,2023-08-11,Reference Book,Books,48.19,48.19
T1276,C095,P036,2,2023-08-01 12:00:00,Store A,Michael Kim,Los Angeles,2023-10-10,Comic Book,Books,31.97,63.94
T1277,C083,P050,2,2023-08-01 16:00:00,Store B,Rachel Martinez,Portland,2023-09-04,Skateboard,Sports,37.31,74.62
T1278,C075,P043,3,2023-08-01 20:00:00,Store A,Alice Wilson,Los Angeles,2023-08-11,Tennis Racket,Sports,311.68,935.04
T1279,C057,P037,2,2023-08-02 00:00:00,Store C,Ian Chen,Seattle,2023-06-18,Travel Guide,Books,38.58,77.16
T1280,C058,P015,2,2023-08-02 04:00:00,Store C,Hannah Lee,Seattle,2023-06-21,Shoes,Clothing,31.1,62.2
T1281,C084,P028,1,2023-08-02 08:00:00,Store B,Charlie Miller,Seattle,2023-09-07,Pillow,Home & Garden,22.22,22.22
T1282,C100,P018,1,2023-08-02 12:00:00,Store A,Eric Davis,Seattle,2023-10-25,Dress,Clothing,90.28,90.28
T1283,C083,P034,4,2023-08-02 16:00:00,Store C,Rachel Martinez,Portland,2023-09-04,Textbook,Books,16.26,65.04
T1284,C077,P022,1,2023-08-02 20:00:00,Store C,Quinn Wilson,Los Angeles,2023-08-17,Blender,Home & Garden,162.15,162.15
T1285,C087,P011,1,2023-08-03 00:00:00,Store C,Alice Rodriguez,Los Angeles,2023-09-16,T-Shirt,Clothing,87.89,87.89
T1286,C070,P013,3,2023-08-03 04:00:00,Store B,Eric Brown,Sacramento,2023-07-27,Sweater,Clothing,48.06,144.18
T1287,C017,P004,1,2023-08-03 08:00:00,Store B,Alice Chen,Portland,2023-02-18,Monitor,Electronics,465.48,465.48
T1288,C077,P022,4,2023-08-03 12:00:00,Store C,Quinn Wilson,Los Angeles,2023-08-17,Blender,Home & Garden,162.15,648.6
T1289,C099,P007,2,2023-08-03 16:00:00,Store C,Oscar Chen,Seattle,2023-10-22,Headphones,Electronics,104.15,208.3
T1290,C038,P043,2,2023-08-03 20:00:00,Store A,Alice Kim,Seattle,2023-04-22,Tennis Racket,Sports,311.68,623.36
T1291,C085,P024,3,2023-08-04 00:00:00,Store A,Ian Patel,Portland,2023-09-10,Lamp,Home & Garden,241.63,724.89
T1292,C042,P004,1,2023-08-04 04:00:00,Store A,Diana Lee,San Francisco,2023-05-04,Monitor,Electronics,465.48,465.48
T1293,C075,P028,1,2023-08-04 08:00:00,Store B,Alice Wilson,Los Angeles,2023-08-11,Pillow,Home & Garden,22.22,22.22
T1294,C025,P015,1,2023-08-04 12:00:00,Store C,Laura Wilson,San Francisco,2023-03-14,Shoes,Clothing,31.1,31.1
T1295,C068,P001,1,2023-08-04 16:00:00,Store B,Alice Rodriguez,San Diego,2023-07-21,Laptop,Electronics,102.12,102.12
T1296,C089,P003,2,2023-08-04 20:00:00,Store C,Hannah Lee,San Diego,2023-09-22,Keyboard,Electronics,836.83,1673.66
T1297,C059,P014,4,2023-08-05 00:00:00,Store A,Rachel Wilson,Seattle,2023-06-24,Jacket,Clothing,100.98,403.92
T1298,C084,P038,1,2023-08-05 04:00:00,Store A,Charlie Miller,Seattle,2023-09-07,Self-Help,Books,36.41,36.41
T1299,C091,P050,1,2023-08-05 08:00:00,Store A,Alice Davis,Seattle,2023-09-28,Skateboard,Sports,37.31,37.31
T1300,C097,P001,4,2023-08-05 12:00:00,Store A,Bob Thompson,San Francisco,2023-10-16,Laptop,Electronics,102.12,408.48
T1301,C047,P038,1,2023-08-05 16:00:00,Store C,Bob Garcia,Portland,2023-05-19,Self-Help,Books,36.41,36.41
T1302,C064,P038,1,2023-08-05 20:00:00,Store A,Patricia Jackson,Portland,2023-07-09,Self-Help,Books,36.41,36.41
T1303,C035,P021,1,2023-08-06 00:00:00,Store C,Quinn Martinez,Sacramento,2023-04-13,Coffee Maker,Home & Garden,293.12,293.12
T1304,C100,P048,4,2023-08-06 04:00:00,Store C,Eric Davis,Seattle,2023-10-25,Jump Rope,Sports,21.98,87.92
T1305,C097,P029,2,2023-08-06 08:00:00,Store B,Bob Thompson,San Francisco,2023-10-16,Candle,Home & Garden,289.35,578.7
T1306,C075,P005,3,2023-08-06 12:00:00,Store A,Alice Wilson,Los Angeles,2023-08-11,Tablet,Electronics,906.71,2720.13
T1307,C093,P049,3,2023-08-06 16:00:00,Store A,Nina Rodriguez,Los Angeles,2023-10-04,Bicycle,Sports,71.3,213.9
T1308,C074,P010,1,2023-08-06 20:00:00,Store B,Teresa Wilson,San Diego,2023-08-08,Power Bank,Electronics,234.24,234.24
T1309,C081,P028,1,2023-08-07 00:00:00,Store C,Charlie Anderson,San Diego,2023-08-29,Pillow,Home & Garden,22.22,22.22
T1310,C023,P021,3,2023-08-07 04:00:00,Store A,Eric Chen,Portland,2023-03-08,Coffee Maker,Home & Garden,293.12,879.36
T1311,C089,P050,1,2023-08-07 08:00:00,Store C,Hannah Lee,San Diego,2023-09-22,Skateboard,Sports,37.31,37.31
T1312,C031,P007,3,2023-08-07 12:00:00,Store B,George Martinez,San Francisco,2023-04-01,Headphones,Electronics,104.15,312.45
T1313,C092,P003,4,2023-08-07 16:00:00,Store C,Steve Garcia,Los Angeles,2023-10-01,Keyboard,Electronics,836.83,3347.32
T1314,C090,P045,2,2023-08-07 20:00:00,Store A,Charlie Chen,San Francisco,2023-09-25,Running Shoes,Sports,135.15,270.3
T1315,C086,P047,2,2023-08-08 00:00:00,Store C,Alice Patel,Portland,2023-09-13,Resistance Bands,Sports,382.56,765.12
T1316,C011,P020,3,2023-08-08 04:00:00,Store C,Michael Rodriguez,Seattle,2023-01-31,Scarf,Clothing,114.39,343.17
T1317,C055,P019,3,2023-08-08 08:00:00,Store A,Steve Patel,San Francisco,2023-06-12,Shorts,Clothing,102.87,308.61
T1318,C050,P035,1,2023-08-08 12:00:00,Store A,Ian Davis,Seattle,2023-05-28,Magazine,Books,20.01,20.01
T1319,C060,P004,1,2023-08-08 16:00:00,Store C,Alice Brown,Portland,2023-06-27,Monitor,Electronics,465.48,465.48
T1320,C023,P005,1,2023-08-08 20:00:00,Store C,Eric Chen,Portland,2023-03-08,Tablet,Electronics,906.71,906.71
T1321,C098,P001,2,2023-08-09 00:00:00,Store B,Alice Davis,Portland,2023-10-19,Laptop,Electronics,102.12,204.24
T1322,C076,P004,1,2023-08-09 04:00:00,Store A,Teresa Brown,Los Angeles,2023-08-14,Monitor,Electronics,465.48,465.48
T1323,C055,P012,2,2023-08-09 08:00:00,Store C,Steve Patel,San Francisco,2023-06-12,Jeans,Clothing,120.1,240.2
T1324,C064,P027,1,2023-08-09 12:00:00,Store A,Patricia Jackson,Portland,2023-07-09,Curtains,Home & Garden,37.36,37.36
T1325,C068,P042,2,2023-08-09 16:00:00,Store B,Alice Rodriguez,San Diego,2023-07-21,Dumbbells,Sports,283.86,567.72
T1326,C079,P023,1,2023-08-09 20:00:00,Store C,Hannah Patel,Portland,2023-08-23,Vacuum,Home & Garden,107.04,107.04
T1327,C074,P025,2,2023-08-10 00:00:00,Store C,Teresa Wilson,San Diego,2023-08-08,Plant Pot,Home & Garden,92.19,184.38
T1328,C097,P021,2,2023-08-10 04:00:00,Store C,Bob Thompson,San Francisco,2023-10-16,Coffee Maker,Home & Garden,293.12,586.24
T1329,C072,P024,1,2023-08-10 08:00:00,Store A,Charlie Kim,Seattle,2023-08-02,Lamp,Home & Garden,241.63,241.63
T1330,C100,P025,1,2023-08-10 12:00:00,Store B,Eric Davis,Seattle,2023-10-25,Plant Pot,Home & Garden,92.19,92.19
T1331,C094,P045,2,2023-08-10 16:00:00,Store A,Fiona Garcia,San Francisco,2023-10-07,Running Shoes,Sports,135.15,270.3
T1332,C043,P046,1,2023-08-10 20:00:00,Store C,Kevin Wilson,Seattle,2023-05-07,Water Bottle,Sports,187.65,187.65
T1333,C097,P032,1,2023-08-11 00:00:00,Store B,Bob Thompson,San Francisco,2023-10-16,Cookbook,Books,26.36,26.36
T1334,C029,P032,4,2023-08-11 04:00:00,Store C,Quinn Jackson,San Francisco,2023-03-26,Cookbook,Books,26.36,105.44
T1335,C092,P005,2,2023-08-11 08:00:00,Store C,Steve Garcia,Los Angeles,2023-10-01,Tablet,Electronics,906.71,1813.42
T1336,C062,P036,4,2023-08-11 12:00:00,Store A,Julia Kim,Portland,2023-07-03,Comic Book,Books,31.97,127.88
T1337,C095,P046,1,2023-08-11 16:00:00,Store C,Michael Kim,Los Angeles,2023-10-10,Water Bottle,Sports,187.65,187.65
T1338,C094,P042,1,2023-08-11 20:00:00,Store B,Fiona Garcia,San Francisco,2023-10-07,Dumbbells,Sports,283.86,283.86
T1339,C091,P049,3,2023-08-12 00:00:00,Store C,Alice Davis,Seattle,2023-09-28,Bicycle,Sports,71.3,213.9
T1340,C091,P042,2,2023-08-12 04:00:00,Store C,Alice Davis,Seattle,2023-09-28,Dumbbells,Sports,283.86,567.72
T1341,C055,P039,2,2023-08-12 08:00:00,Store A,Steve Patel,San Francisco,2023-06-12,Poetry,Books,21.2,42.4
T1342,C022,P016,1,2023-08-12 12:00:00,Store B,Ian Rodriguez,Seattle,2023-03-05,Hat,Clothing,26.72,26.72
T1343,C064,P033,1,2023-08-12 16:00:00,Store A,Patricia Jackson,Portland,2023-07-09,Biography,Books,16.93,16.93
T1344,C038,P049,1,2023-08-12 20:00:00,Store C,Alice Kim,Seattle,2023-04-22,Bicycle,Sports,71.3,71.3
T1345,C085,P021,1,2023-08-13 00:00:00,Store A,Ian Patel,Portland,2023-09-10,Coffee Maker,Home & Garden,293.12,293.12
T1346,C059,P009,1,2023-08-13 04:00:00,Store A,Rachel Wilson,Seattle,2023-06-24,USB Cable,Electronics,572.28,572.28
T1347,C099,P006,1,2023-08-13 08:00:00,Store A,Oscar Chen,Seattle,2023-10-22,Smartphone,Electronics,94.23,94.23
T1348,C082,P045,5,2023-08-13 12:00:00,Store A,Rachel Rodriguez,San Francisco,2023-09-01,Running Shoes,Sports,135.15,675.75
T1349,C092,P035,1,2023-08-13 16:00:00,Store C,Steve Garcia,Los Angeles,2023-10-01,Magazine,Books,20.01,20.01
T1350,C031,P039,2,2023-08-13 20:00:00,Store C,George Martinez,San Francisco,2023-04-01,Poetry,Books,21.2,42.4
T1351,C094,P022,3,2023-08-14 00:00:00,Store B,Fiona Garcia,San Francisco,2023-10-07,Blender,Home & Garden,162.15,486.45
T1352,C097,P041,2,2023-08-14 04:00:00,Store A,Bob Thompson,San Francisco,2023-10-16,Yoga Mat,Sports,372.88,745.76
T1353,C071,P005,1,2023-08-14 08:00:00,Store A,Ian Anderson,Los Angeles,2023-07-30,Tablet,Electronics,906.71,906.71
T1354,C080,P042,2,2023-08-14 12:00:00,Store B,Charlie Rodriguez,Seattle,2023-08-26,Dumbbells,Sports,283.86,567.72
T1355,C089,P023,2,2023-08-14 16:00:00,Store A,Hannah Lee,San Diego,2023-09-22,Vacuum,Home & Garden,107.04,214.08
T1356,C038,P017,2,2023-08-14 20:00:00,Store B,Alice Kim,Seattle,2023-04-22,Socks,Clothing,89.08,178.16
T1357,C073,P012,3,2023-08-15 00:00:00,Store C,Patricia Kim,Seattle,2023-08-05,Jeans,Clothing,120.1,360.3
T1358,C064,P023,5,2023-08-15 04:00:00,Store B,Patricia Jackson,Portland,2023-07-09,Vacuum,Home & Garden,107.04,535.2
T1359,C034,P016,2,2023-08-15 08:00:00,Store A,Quinn Brown,Sacramento,2023-04-10,Hat,Clothing,26.72,53.44
T1360,C061,P003,1,2023-08-15 12:00:00,Store B,Rachel Lee,Portland,2023-06-30,Keyboard,Electronics,836.83,836.83
T1361,C019,P030,2,2023-08-15 16:00:00,Store C,Ian Kim,Portland,2023-02-24,Picture Frame,Home & Garden,253.25,506.5
T1362,C008,P022,1,2023-08-15 20:00:00,Store A,George Brown,San Diego,2023-01-22,Blender,Home & Garden,162.15,162.15
T1363,C032,P009,3,2023-08-16 00:00:00,Store C,Charlie Chen,Seattle,2023-04-04,USB Cable,Electronics,572.28,1716.84
T1364,C099,P029,1,2023-08-16 04:00:00,Store C,Oscar Chen,Seattle,2023-10-22,Candle,Home & Garden,289.35,289.35
T1365,C076,P047,1,2023-08-16 08:00:00,Store B,Teresa Brown,Los Angeles,2023-08-14,Resistance Bands,Sports,382.56,382.56
T1366,C099,P037,3,2023-08-16 12:00:00,Store C,Oscar Chen,Seattle,2023-10-22,Travel Guide,Books,38.58,115.74
T1367,C067,P023,2,2023-08-16 16:00:00,Store A,Quinn Martinez,Seattle,2023-07-18,Vacuum,Home & Garden,107.04,214.08
T1368,C056,P013,1,2023-08-16 20:00:00,Store C,George Patel,Sacramento,2023-06-15,Sweater,Clothing,48.06,48.06
T1369,C073,P032,1,2023-08-17 00:00:00,Store C,Patricia Kim,Seattle,2023-08-05,Cookbook,Books,26.36,26.36
T1370,C068,P046,3,2023-08-17 04:00:00,Store B,Alice Rodriguez,San Diego,2023-07-21,Water Bottle,Sports,187.65,562.95
T1371,C027,P047,1,2023-08-17 08:00:00,Store C,Ian Patel,Seattle,2023-03-20,Resistance Bands,Sports,382.56,382.56
T1372,C082,P048,3,2023-08-17 12:00:00,Store B,Rachel Rodriguez,San Francisco,2023-09-01,Jump Rope,Sports,21.98,65.94
T1373,C044,P023,1,2023-08-17 16:00:00,Store B,Quinn Singh,Sacramento,2023-05-10,Vacuum,Home & Garden,107.04,107.04
T1374,C081,P045,3,2023-08-17 20:00:00,Store A,Charlie Anderson,San Diego,2023-08-29,Running Shoes,Sports,135.15,405.45
T1375,C083,P017,3,2023-08-18 00:00:00,Store A,Rachel Martinez,Portland,2023-09-04,Socks,Clothing,89.08,267.24
T1376,C035,P040,1,2023-08-18 04:00:00,Store A,Quinn Martinez,Sacramento,2023-04-13,Reference Book,Books,48.19,48.19
T1377,C017,P021,1,2023-08-18 08:00:00,Store A,Alice Chen,Portland,2023-02-18,Coffee Maker,Home & Garden,293.12,293.12
T1378,C090,P002,1,2023-08-18 12:00:00,Store B,Charlie Chen,San Francisco,2023-09-25,Mouse,Electronics,725.12,725.12
T1379,C069,P037,2,2023-08-18 16:00:00,Store C,Laura Thompson,Seattle,2023-07-24,Travel Guide,Books,38.58,77.16
T1380,C016,P006,2,2023-08-18 20:00:00,Store A,George Rodriguez,Seattle,2023-02-15,Smartphone,Electronics,94.23,188.46
T1381,C100,P044,2,2023-08-19 00:00:00,Store A,Eric Davis,Seattle,2023-10-25,Soccer Ball,Sports,218.51,437.02
T1382,C016,P018,1,2023-08-19 04:00:00,Store A,George Rodriguez,Seattle,2023-02-15,Dress,Clothing,90.28,90.28
T1383,C085,P030,1,2023-08-19 08:00:00,Store C,Ian Patel,Portland,2023-09-10,Picture Frame,Home & Garden,253.25,253.25
T1384,C100,P022,1,2023-08-19 12:00:00,Store A,Eric Davis,Seattle,2023-10-25,Blender,Home & Garden,162.15,162.15
T1385,C047,P033,1,2023-08-19 16:00:00,Store C,Bob Garcia,Portland,2023-05-19,Biography,Books,16.93,16.93
T1386,C033,P030,2,2023-08-19 20:00:00,Store B,Eric Chen,Seattle,2023-04-07,Picture Frame,Home & Garden,253.25,506.5
T1387,C029,P017,3,2023-08-20 00:00:00,Store B,Quinn Jackson,San Francisco,2023-03-26,Socks,Clothing,89.08,267.24
T1388,C055,P043,2,2023-08-20 04:00:00,Store B,Steve Patel,San Francisco,2023-06-12,Tennis Racket,Sports,311.68,623.36
T1389,C026,P032,1,2023-08-20 08:00:00,Store C,Oscar Brown,Los Angeles,2023-03-17,Cookbook,Books,26.36,26.36
T1390,C085,P042,4,2023-08-20 12:00:00,Store A,Ian Patel,Portland,2023-09-10,Dumbbells,Sports,283.86,1135.44
T1391,C017,P014,2,2023-08-20 16:00:00,Store A,Alice Chen,Portland,2023-02-18,Jacket,Clothing,100.98,201.96
T1392,C073,P010,4,2023-08-20 20:00:00,Store A,Patricia Kim,Seattle,2023-08-05,Power Bank,Electronics,234.24,936.96
T1393,C100,P047,2,2023-08-21 00:00:00,Store A,Eric Davis,Seattle,2023-10-25,Resistance Bands,Sports,382.56,765.12
T1394,C092,P036,1,2023-08-21 04:00:00,Store A,Steve Garcia,Los Angeles,2023-10-01,Comic Book,Books,31.97,31.97
T1395,C080,P034,1,2023-08-21 08:00:00,Store C,Charlie Rodriguez,Seattle,2023-08-26,Textbook,Books,16.26,16.26
T1396,C055,P009,2,2023-08-21 12:00:00,Store B,Steve Patel,San Francisco,2023-06-12,USB Cable,Electronics,572.28,1144.56
T1397,C081,P042,1,2023-08-21 16:00:00,Store A,Charlie Anderson,San Diego,2023-08-29,Dumbbells,Sports,283.86,283.86
T1398,C074,P028,1,2023-08-21 20:00:00,Store B,Teresa Wilson,San Diego,2023-08-08,Pillow,Home & Garden,22.22,22.22
T1399,C066,P011,2,2023-08-22 00:00:00,Store C,Teresa Davis,San Francisco,2023-07-15,T-Shirt,Clothing,87.89,175.78
T1400,C031,P014,2,2023-08-22 04:00:00,Store C,George Martinez,San Francisco,2023-04-01,Jacket,Clothing,100.98,201.96
T1401,C095,P039,2,2023-08-22 08:00:00,Store A,Michael Kim,Los Angeles,2023-10-10,Poetry,Books,21.2,42.4
T1402,C068,P047,1,2023-08-22 12:00:00,Store C,Alice Rodriguez,San Diego,2023-07-21,Resistance Bands,Sports,382.56,382.56
T1403,C041,P019,1,2023-08-22 16:00:00,Store B,Fiona Lee,Seattle,2023-05-01,Shorts,Clothing,102.87,102.87
T1404,C061,P015,2,2023-08-22 20:00:00,Store A,Rachel Lee,Portland,2023-06-30,Shoes,Clothing,31.1,62.2
T1405,C065,P028,4,2023-08-23 00:00:00,Store A,Patricia Anderson,Portland,2023-07-12,Pillow,Home & Garden,22.22,88.88
T1406,C092,P024,2,2023-08-23 04:00:00,Store B,Steve Garcia,Los Angeles,2023-10-01,Lamp,Home & Garden,241.63,483.26
T1407,C087,P008,4,2023-08-23 08:00:00,Store A,Alice Rodriguez,Los Angeles,2023-09-16,Webcam,Electronics,1242.77,4971.08
T1408,C089,P043,3,2023-08-23 12:00:00,Store A,Hannah Lee,San Diego,2023-09-22,Tennis Racket,Sports,311.68,935.04
T1409,C004,P009,2,2023-08-23 16:00:00,Store B,Eric Lee,San Francisco,2023-01-10,USB Cable,Electronics,572.28,1144.56
T1410,C066,P047,1,2023-08-23 20:00:00,Store A,Teresa Davis,San Francisco,2023-07-15,Resistance Bands,Sports,382.56,382.56
T1411,C071,P033,2,2023-08-24 00:00:00,Store A,Ian Anderson,Los Angeles,2023-07-30,Biography,Books,16.93,33.86
T1412,C006,P033,2,2023-08-24 04:00:00,Store B,Oscar Brown,Seattle,2023-01-16,Biography,Books,16.93,33.86
T1413,C050,P019,2,2023-08-24 08:00:00,Store C,Ian Davis,Seattle,2023-05-28,Shorts,Clothing,102.87,205.74
T1414,C089,P003,1,2023-08-24 12:00:00,Store B,Hannah Lee,San Diego,2023-09-22,Keyboard,Electronics,836.83,836.83
T1415,C032,P010,2,2023-08-24 16:00:00,Store A,Charlie Chen,Seattle,2023-04-04,Power Bank,Electronics,234.24,468.48
T1416,C075,P040,1,2023-08-24 20:00:00,Store B,Alice Wilson,Los Angeles,2023-08-11,Reference Book,Books,48.19,48.19
T1417,C044,P047,2,2023-08-25 00:00:00,Store A,Quinn Singh,Sacramento,2023-05-10,Resistance Bands,Sports,382.56,765.12
T1418,C004,P042,1,2023-08-25 04:00:00,Store A,Eric Lee,San Francisco,2023-01-10,Dumbbells,Sports,283.86,283.86
T1419,C047,P001,3,2023-08-25 08:00:00,Store B,Bob Garcia,Portland,2023-05-19,Laptop,Electronics,102.12,306.36
T1420,C099,P029,1,2023-08-25 12:00:00,Store A,Oscar Chen,Seattle,2023-10-22,Candle,Home & Garden,289.35,289.35
T1421,C091,P050,1,2023-08-25 16:00:00,Store C,Alice Davis,Seattle,2023-09-28,Skateboard,Sports,37.31,37.31
T1422,C099,P034,1,2023-08-25 20:00:00,Store A,Oscar Chen,Seattle,2023-10-22,Textbook,Books,16.26,16.26
T1423,C071,P013,2,2023-08-26 00:00:00,Store B,Ian Anderson,Los Angeles,2023-07-30,Sweater,Clothing,48.06,96.12
T1424,C027,P001,1,2023-08-26 04:00:00,Store C,Ian Patel,Seattle,2023-03-20,Laptop,Electronics,102.12,102.12
T1425,C076,P034,1,2023-08-26 08:00:00,Store C,Teresa Brown,Los Angeles,2023-08-14,Textbook,Books,16.26,16.26
T1426,C069,P029,2,2023-08-26 12:00:00,Store A,Laura Thompson,Seattle,2023-07-24,Candle,Home & Garden,289.35,578.7
T1427,C093,P048,1,2023-08-26 16:00:00,Store B,Nina Rodriguez,Los Angeles,2023-10-04,Jump Rope,Sports,21.98,21.98
T1428,C025,P047,4,2023-08-26 20:00:00,Store A,Laura Wilson,San Francisco,2023-03-14,Resistance Bands,Sports,382.56,1530.24
T1429,C071,P013,4,2023-08-27 00:00:00,Store A,Ian Anderson,Los Angeles,2023-07-30,Sweater,Clothing,48.06,192.24
T1430,C034,P048,2,2023-08-27 04:00:00,Store B,Quinn Brown,Sacramento,2023-04-10,Jump Rope,Sports,21.98,43.96
T1431,C057,P049,1,2023-08-27 08:00:00,Store B,Ian Chen,Seattle,2023-06-18,Bicycle,Sports,71.3,71.3
T1432,C088,P029,2,2023-08-27 12:00:00,Store A,Patricia Patel,San Francisco,2023-09-19,Candle,Home & Garden,289.35,578.7
T1433,C071,P039,1,2023-08-27 16:00:00,Store C,Ian Anderson,Los Angeles,2023-07-30,Poetry,Books,21.2,21.2
T1434,C062,P024,1,2023-08-27 20:00:00,Store A,Julia Kim,Portland,2023-07-03,Lamp,Home & Garden,241.63,241.63
T1435,C064,P026,1,2023-08-28 00:00:00,Store C,Patricia Jackson,Portland,2023-07-09,Rug,Home & Garden,140.11,140.11
T1436,C069,P017,4,2023-08-28 04:00:00,Store A,Laura Thompson,Seattle,2023-07-24,Socks,Clothing,89.08,356.32
T1437,C090,P007,1,2023-08-28 08:00:00,Store B,Charlie Chen,San Francisco,2023-09-25,Headphones,Electronics,104.15,104.15
T1438,C096,P013,2,2023-08-28 12:00:00,Store C,Hannah Brown,San Francisco,2023-10-13,Sweater,Clothing,48.06,96.12
T1439,C099,P005,2,2023-08-28 16:00:00,Store B,Oscar Chen,Seattle,2023-10-22,Tablet,Electronics,906.71,1813.42
T1440,C090,P026,1,2023-08-28 20:00:00,Store B,Charlie Chen,San Francisco,2023-09-25,Rug,Home & Garden,140.11,140.11
T1441,C056,P049,1,2023-08-29 00:00:00,Store B,George Patel,Sacramento,2023-06-15,Bicycle,Sports,71.3,71.3
T1442,C085,P003,5,2023-08-29 04:00:00,Store B,Ian Patel,Portland,2023-09-10,Keyboard,Electronics,836.83,4184.15
T1443,C067,P007,2,2023-08-29 08:00:00,Store B,Quinn Martinez,Seattle,2023-07-18,Headphones,Electronics,104.15,208.3
T1444,C049,P049,2,2023-08-29 12:00:00,Store A,Patricia Chen,San Francisco,2023-05-25,Bicycle,Sports,71.3,142.6
T1445,C093,P039,1,2023-08-29 16:00:00,Store C,Nina Rodriguez,Los Angeles,2023-10-04,Poetry,Books,21.2,21.2
T1446,C012,P001,1,2023-08-29 20:00:00,Store A,Fiona Davis,Sacramento,2023-02-03,Laptop,Electronics,102.12,102.12
T1447,C096,P049,1,2023-08-30 00:00:00,Store A,Hannah Brown,San Francisco,2023-10-13,Bicycle,Sports,71.3,71.3
T1448,C069,P017,1,2023-08-30 04:00:00,Store A,Laura Thompson,Seattle,2023-07-24,Socks,Clothing,89.08,89.08
